Ticker,Entry_Date,Exit_Date,S_entry,K1_Long,K2_Short,Breakeven,S_expiry,Move_%,HV20,VolPotential,VectorScore,Debit/unit,Debit_%S,Units,PnL_Total,Return_%,Win,CumPnL
BHARTIARTL.NS,2023-04-25,2023-05-25,758.46,760,790,770.17,807.65,6.48,0.1386,0.925,4,10.17,1.341,196,3886.95,195.02,True,541143.5199999998
HDFCBANK.NS,2023-04-25,2023-05-25,787.71,790,820,800.45,770.62,-2.17,0.152,0.917,4,10.45,1.327,191,-1996.47,-100.0,False,539147.0499999998
APOLLO.NS,2023-04-25,2023-05-25,31.31,30,35,31.95,34.44,10.01,0.4973,0.977,4,1.95,6.214,1028,2564.19,128.23,True,541711.2399999998
TITAN.NS,2023-04-25,2023-05-25,2599.76,2600,2700,2635.78,2673.56,2.84,0.1354,0.897,4,35.78,1.376,55,2077.64,105.57,True,543788.8799999999
ABB.NS,2023-04-26,2023-05-26,3333.19,3335,3570,3412.27,3932.24,17.97,0.2461,0.917,3,77.27,2.318,25,3943.17,204.12,True,547732.0499999998
APARINDS.NS,2023-04-26,2023-05-26,2662.32,2660,2875,2741.39,2688.85,1.0,0.4852,1.006,3,81.39,3.057,24,-1261.0,-64.56,False,546471.0499999998
ABCAPITAL.NS,2023-04-26,2023-05-26,161.9,160,175,165.62,165.25,2.07,0.3648,0.967,3,5.62,3.473,355,-132.62,-6.64,False,546338.4299999998
ANGELONE.NS,2023-04-26,2023-05-26,116.77,115,125,118.81,121.3,3.88,0.2775,0.86,4,3.81,3.261,525,1308.86,65.48,True,547647.2899999998
APOLLO.NS,2023-04-26,2023-05-26,31.2,30,35,31.9,34.99,12.14,0.4984,0.941,3,1.9,6.1,1050,3239.83,162.13,True,550887.1199999999
BAJFINANCE.NS,2023-04-26,2023-05-26,592.7,595,630,606.47,675.75,14.01,0.2257,0.808,4,11.47,1.935,174,4094.0,205.11,True,554981.1199999999
ANANTRAJ.NS,2023-04-26,2023-05-26,139.31,140,150,143.45,146.22,4.96,0.341,1.014,4,3.45,2.477,579,1603.62,80.26,True,556584.7399999998
RELIANCE.NS,2023-04-26,2023-05-26,1073.33,1075,1135,1094.76,1138.94,6.11,0.1931,0.851,4,19.76,1.841,101,4064.07,203.62,True,560648.8099999998
ICICIBANK.NS,2023-04-26,2023-05-26,892.85,895,935,908.66,927.73,3.91,0.1695,0.947,3,13.66,1.53,146,2784.66,139.64,True,563433.4699999997
TITAN.NS,2023-04-26,2023-05-26,2607.46,2605,2710,2642.74,2707.32,3.83,0.1352,0.888,4,37.74,1.447,52,3358.3,171.13,True,566791.7699999998
BHARTIARTL.NS,2023-04-26,2023-05-26,759.3,760,790,770.38,802.98,5.75,0.1354,0.971,4,10.38,1.367,192,3767.36,189.06,True,570559.1299999998
ANGELONE.NS,2023-04-27,2023-05-29,117.01,115,125,118.72,124.72,6.6,0.2192,0.855,4,3.72,3.182,537,3222.03,161.17,True,573781.1599999998
BAJFINANCE.NS,2023-04-27,2023-05-29,606.8,605,640,617.45,678.44,11.81,0.1997,0.886,4,12.45,2.052,160,3607.47,181.05,True,577388.6299999998
APOLLO.NS,2023-04-27,2023-05-29,31.33,30,35,31.95,35.19,12.33,0.4915,0.88,4,1.95,6.228,1025,3125.36,156.3,True,580513.9899999998
ABB.NS,2023-04-27,2023-05-29,3349.83,3350,3585,3427.99,3958.17,18.16,0.2459,0.853,3,77.99,2.328,25,3925.34,201.33,True,584439.3299999998
HDFCBANK.NS,2023-04-27,2023-05-29,795.68,795,830,807.31,783.02,-1.59,0.1456,0.906,3,12.31,1.547,162,-1994.52,-100.0,False,582444.8099999998
ABREL.NS,2023-04-27,2023-05-29,669.98,670,725,688.36,787.53,17.54,0.3059,1.081,4,18.36,2.74,108,3957.53,199.63,True,586402.3399999999
ABCAPITAL.NS,2023-04-27,2023-05-29,161.85,160,175,165.12,165.65,2.35,0.2545,0.963,3,5.12,3.164,390,206.3,10.33,True,586608.6399999998
ANANTRAJ.NS,2023-04-27,2023-05-29,141.4,140,155,145.07,150.05,6.12,0.3301,0.966,3,5.07,3.586,394,1961.61,98.2,True,588570.2499999998
BHARTIARTL.NS,2023-04-28,2023-05-30,784.68,785,820,797.12,803.48,2.4,0.155,1.089,4,12.12,1.545,164,1041.53,52.38,True,589611.7799999998
ABB.NS,2023-04-28,2023-05-30,3356.07,3355,3590,3433.28,3956.64,17.9,0.2443,0.822,3,78.28,2.332,25,3918.02,200.21,True,593529.7999999998
HDFCBANK.NS,2023-04-28,2023-05-30,798.81,800,830,810.72,783.62,-1.9,0.1456,0.911,3,10.72,1.342,186,-1993.43,-100.0,False,591536.3699999999
TITAN.NS,2023-04-28,2023-05-30,2608.3,2610,2710,2645.23,2766.91,6.08,0.1342,0.989,3,35.23,1.351,56,3627.17,183.86,True,595163.5399999998
RELIANCE.NS,2023-04-28,2023-05-30,1099.86,1100,1155,1119.0,1145.05,4.11,0.1767,0.869,5,19.0,1.728,105,2735.59,137.11,True,597899.1299999999
BAJFINANCE.NS,2023-04-28,2023-05-30,614.63,615,650,626.65,685.66,11.56,0.1938,0.951,4,11.65,1.895,171,3993.28,200.49,True,601892.4099999999
ABREL.NS,2023-04-28,2023-05-30,673.45,675,725,691.84,788.42,17.07,0.2998,1.067,4,16.84,2.5,118,3913.03,196.93,True,605805.44
APOLLO.NS,2023-04-28,2023-05-30,31.34,30,35,31.93,33.84,7.98,0.4446,0.827,3,1.93,6.171,1034,1971.52,98.59,True,607776.96
ANANDRATHI.NS,2023-04-28,2023-05-30,211.01,210,220,213.58,211.49,0.23,0.1273,0.659,4,3.58,1.698,558,-1165.16,-58.28,False,606611.7999999999
ABCAPITAL.NS,2023-04-28,2023-05-30,167.2,165,180,170.42,171.1,2.33,0.2706,1.027,4,5.42,3.241,369,251.2,12.56,True,606863.0
ANGELONE.NS,2023-04-28,2023-05-30,116.77,115,125,118.6,123.5,5.76,0.2172,0.863,4,3.6,3.084,555,2717.66,135.96,True,609580.6599999999
RELIANCE.NS,2023-05-02,2023-05-31,1109.2,1110,1165,1128.88,1122.31,1.18,0.1775,0.754,4,18.88,1.702,105,-689.38,-34.78,False,608891.2799999999
ABREL.NS,2023-05-02,2023-05-31,671.86,670,725,688.87,790.6,17.67,0.3001,0.974,3,18.87,2.808,106,3830.13,191.52,True,612721.4099999999
ABCAPITAL.NS,2023-05-02,2023-05-31,167.95,170,180,173.11,170.3,1.4,0.2707,0.9,4,3.11,1.854,642,-1806.81,-90.37,False,610914.5999999999
INFY.NS,2023-05-02,2023-05-31,1146.77,1145,1240,1179.92,1183.44,3.2,0.4183,0.618,3,34.92,3.045,57,200.87,10.09,True,611115.47
APARINDS.NS,2023-05-02,2023-05-31,2777.73,2780,3000,2862.46,2716.06,-2.22,0.4753,0.93,3,82.46,2.968,24,-1978.93,-100.0,False,609136.5399999999
APOLLO.NS,2023-05-02,2023-05-31,32.9,35,40,35.73,33.84,2.85,0.4159,0.866,5,0.73,2.216,2742,-1999.34,-100.0,False,607137.2
BHARTIARTL.NS,2023-05-02,2023-05-31,775.74,775,810,787.19,834.35,7.56,0.1457,0.967,4,12.19,1.572,164,3740.37,187.05,True,610877.5699999998
ANANDRATHI.NS,2023-05-02,2023-05-31,213.08,215,220,216.67,211.93,-0.54,0.1291,0.748,5,1.67,0.786,1194,-1999.12,-100.0,False,608878.45
ABREL.NS,2023-05-03,2023-06-01,682.9,685,735,701.32,793.86,16.25,0.2772,0.972,3,16.32,2.39,122,4109.06,206.39,True,612987.5099999999
ANANDRATHI.NS,2023-05-03,2023-06-01,214.53,215,220,217.01,209.77,-2.22,0.129,0.767,4,2.01,0.938,993,-1998.97,-100.0,False,610988.5399999999
APOLLO.NS,2023-05-03,2023-06-01,32.94,35,40,35.69,33.99,3.18,0.3963,0.889,5,0.69,2.108,2880,-1999.97,-100.0,False,608988.57
HDFCBANK.NS,2023-05-03,2023-06-01,801.43,800,835,812.62,767.94,-4.18,0.1451,0.698,4,12.62,1.574,158,-1993.24,-100.0,False,606995.33
APARINDS.NS,2023-05-03,2023-06-01,2903.06,2905,3135,2991.61,2657.09,-8.47,0.4861,0.951,4,86.61,2.983,23,-1992.09,-100.0,False,605003.24
APARINDS.NS,2023-05-04,2023-06-02,2890.01,2890,3120,2972.91,2645.07,-8.48,0.3834,0.988,3,82.91,2.869,24,-1989.89,-100.0,False,603013.3499999999
ANANDRATHI.NS,2023-05-04,2023-06-02,214.68,215,220,217.02,211.09,-1.67,0.1182,0.722,3,2.02,0.939,991,-1998.15,-100.0,False,601015.2
HDFCBANK.NS,2023-05-04,2023-06-02,817.84,820,855,831.69,769.14,-5.95,0.1531,0.817,5,11.69,1.43,171,-1999.3,-100.0,False,599015.8999999999
APOLLO.NS,2023-05-04,2023-06-02,34.59,35,40,36.24,34.29,-0.87,0.3965,0.94,4,1.24,3.59,1610,-1999.36,-100.0,False,597016.5399999999
RELIANCE.NS,2023-05-04,2023-06-02,1112.36,1110,1150,1124.95,1115.63,0.29,0.1142,0.757,3,14.95,1.344,133,-1238.92,-62.32,False,595777.6199999999
ABB.NS,2023-05-04,2023-06-02,3579.35,3580,3865,3675.77,3948.74,10.32,0.3017,1.069,4,95.77,2.676,20,3784.56,197.58,True,599562.1799999999
ABREL.NS,2023-05-04,2023-06-02,702.1,700,760,719.72,782.83,11.5,0.2781,0.962,4,19.72,2.809,101,4068.14,204.24,True,603630.32
ABCAPITAL.NS,2023-05-04,2023-06-02,173.35,175,185,178.14,172.55,-0.46,0.2455,0.854,4,3.14,1.811,637,-1999.99,-100.0,False,601630.33
ANGELONE.NS,2023-05-04,2023-06-02,116.05,115,125,118.22,124.64,7.4,0.2093,0.633,4,3.22,2.775,621,3987.86,199.4,True,605618.19
APOLLO.NS,2023-05-05,2023-06-05,33.84,35,40,35.95,34.64,2.36,0.3871,1.088,3,0.95,2.81,2103,-1999.84,-100.0,False,603618.3499999999
ABB.NS,2023-05-05,2023-06-05,3651.52,3650,3945,3749.75,3959.98,8.45,0.3068,1.125,4,99.75,2.732,20,3905.01,195.74,True,607523.3599999999
BAJFINANCE.NS,2023-05-05,2023-06-05,625.38,625,665,638.33,689.32,10.22,0.2144,1.075,3,13.33,2.132,150,4000.02,200.0,True,611523.3799999999
RELIANCE.NS,2023-05-05,2023-06-05,1109.52,1110,1145,1122.93,1125.65,1.45,0.1153,0.758,4,12.93,1.166,154,418.86,21.03,True,611942.24
ABREL.NS,2023-05-05,2023-06-05,712.5,710,765,728.67,786.09,10.33,0.2591,0.993,3,18.67,2.62,107,3887.77,194.66,True,615830.01
TITAN.NS,2023-05-05,2023-06-05,2698.19,2700,2815,2740.34,2819.43,4.49,0.1538,1.101,4,40.34,1.495,49,3658.53,185.1,True,619488.54
TCS.NS,2023-05-05,2023-06-05,2915.44,2915,3060,2964.94,2967.97,1.8,0.171,0.707,4,49.94,1.713,40,121.08,6.06,True,619609.62
ABREL.NS,2023-05-08,2023-06-06,741.65,740,800,759.95,786.69,6.07,0.2741,1.018,3,19.95,2.69,100,2673.33,133.98,True,622282.95
BAJFINANCE.NS,2023-05-08,2023-06-06,651.62,650,700,666.55,696.24,6.85,0.2488,1.185,4,16.55,2.539,120,3563.74,179.48,True,625846.6900000001
APARINDS.NS,2023-05-08,2023-06-06,2986.17,2985,3225,3071.02,2703.46,-9.47,0.3741,1.082,3,86.02,2.88,23,-1978.38,-100.0,False,623868.31
TITAN.NS,2023-05-08,2023-06-06,2716.31,2715,2835,2757.12,2844.85,4.73,0.1496,1.112,3,42.12,1.551,47,3660.14,184.87,True,627528.4500000001
TCS.NS,2023-05-08,2023-06-06,2933.4,2935,3075,2983.03,2916.89,-0.56,0.1666,0.649,4,48.03,1.637,41,-1969.03,-100.0,False,625559.42
APOLLO.NS,2023-05-08,2023-06-06,35.44,35,40,36.6,34.94,-1.41,0.4105,1.134,3,1.6,4.514,1250,-1999.61,-100.0,False,623559.81
ANANTRAJ.NS,2023-05-08,2023-06-06,142.54,145,155,148.02,159.84,12.14,0.3315,1.015,4,3.02,2.115,663,4630.96,231.66,True,628190.77
ICICIBANK.NS,2023-05-08,2023-06-06,915.24,915,950,927.63,919.34,0.45,0.1339,0.862,4,12.63,1.38,158,-1309.4,-65.63,False,626881.37
ABB.NS,2023-05-08,2023-06-06,3733.75,3735,4030,3835.4,3984.19,6.71,0.3122,1.164,3,100.4,2.689,19,2827.01,148.2,True,629708.38
HDFCBANK.NS,2023-05-09,2023-06-07,778.41,780,835,798.05,769.71,-1.12,0.26,1.161,4,18.05,2.319,110,-1985.74,-100.0,False,627722.64
BHARTIARTL.NS,2023-05-09,2023-06-07,779.08,780,815,791.8,828.8,6.38,0.1525,1.03,3,11.8,1.515,169,3920.0,196.49,True,631642.64
APOLLO.NS,2023-05-09,2023-06-07,35.99,35,40,36.81,35.04,-2.64,0.3914,1.211,3,1.81,5.026,1105,-1956.14,-97.87,False,629686.5
ABREL.NS,2023-05-09,2023-06-07,760.7,760,820,780.04,799.85,5.15,0.2813,1.018,4,20.04,2.634,99,1961.48,98.87,True,631647.98
TCS.NS,2023-05-09,2023-06-07,2962.87,2965,3105,3013.25,2955.33,-0.25,0.1685,0.643,3,48.25,1.629,41,-1978.39,-100.0,False,629669.59
ICICIBANK.NS,2023-05-09,2023-06-07,911.83,910,945,922.97,917.49,0.62,0.1262,0.816,4,12.97,1.422,154,-844.65,-42.29,False,628824.94
TCS.NS,2023-05-10,2023-06-08,2966.07,2965,3105,3013.77,2920.63,-1.53,0.1622,0.643,4,48.77,1.644,41,-1999.5,-100.0,False,626825.44
BHARTIARTL.NS,2023-05-10,2023-06-08,781.49,780,815,792.67,820.7,5.02,0.1521,0.98,3,12.67,1.621,157,3505.85,176.25,True,630331.2899999999
BAJFINANCE.NS,2023-05-10,2023-06-08,649.03,650,695,664.41,686.08,5.71,0.2337,1.216,3,14.41,2.221,138,2990.04,150.33,True,633321.33
RELIANCE.NS,2023-05-10,2023-06-08,1134.44,1135,1170,1147.96,1135.83,0.12,0.1129,0.763,4,12.96,1.142,154,-1867.96,-93.59,False,631453.37
HDFCBANK.NS,2023-05-10,2023-06-08,782.0,780,840,800.19,770.19,-1.51,0.2602,1.149,4,20.19,2.582,99,-1998.91,-100.0,False,629454.46
ANANTRAJ.NS,2023-05-10,2023-06-08,142.04,140,155,145.35,162.78,14.6,0.3373,1.067,3,5.35,3.768,373,3598.42,180.23,True,633052.88
ANANDRATHI.NS,2023-05-11,2023-06-09,215.41,215,225,218.38,214.61,-0.37,0.1296,0.908,3,3.38,1.568,592,-1999.12,-100.0,False,631053.76
ICICIBANK.NS,2023-05-11,2023-06-09,916.51,915,945,926.5,915.39,-0.12,0.1117,0.835,4,11.5,1.254,173,-1921.65,-96.63,False,629132.11
HDFCBANK.NS,2023-05-12,2023-06-12,789.43,790,850,809.32,766.41,-2.92,0.2576,1.25,3,19.32,2.447,103,-1990.04,-100.0,False,627142.07
APARINDS.NS,2023-05-12,2023-06-12,2625.82,2625,2835,2707.8,2974.0,13.26,0.7264,1.468,3,82.8,3.153,24,3052.72,153.61,True,630194.7899999999
ICICIBANK.NS,2023-05-12,2023-06-12,921.1,920,950,931.31,913.34,-0.84,0.1096,0.842,4,11.31,1.228,176,-1990.98,-100.0,False,628203.8099999999
ANGELONE.NS,2023-05-12,2023-06-12,125.33,125,135,128.25,141.73,13.09,0.2481,0.775,3,3.25,2.592,615,4152.38,207.87,True,632356.19
ANANDRATHI.NS,2023-05-12,2023-06-12,212.96,215,220,216.62,215.73,1.3,0.1249,0.949,3,1.62,0.762,1232,-1097.08,-54.87,False,631259.11
BHARTIARTL.NS,2023-05-15,2023-06-13,782.47,780,815,793.08,819.08,4.68,0.1545,0.919,4,13.08,1.672,152,3331.3,167.51,True,634590.41
ABCAPITAL.NS,2023-05-15,2023-06-13,165.7,165,180,170.06,177.65,7.21,0.3126,1.073,3,5.06,3.056,395,2996.75,149.84,True,637587.16
HDFCBANK.NS,2023-05-15,2023-06-13,793.22,795,850,813.09,767.7,-3.22,0.2577,1.246,3,18.09,2.281,110,-1990.42,-100.0,False,635596.74
INFY.NS,2023-05-15,2023-06-13,1129.62,1130,1220,1162.29,1187.11,5.09,0.3814,0.649,4,32.29,2.859,61,1513.86,76.85,True,637110.6
APARINDS.NS,2023-05-15,2023-06-13,2684.69,2685,2900,2769.57,2925.29,8.96,0.7233,1.501,3,84.57,3.15,23,2999.79,154.21,True,640110.39
INFY.NS,2023-05-16,2023-06-14,1134.96,1135,1185,1152.36,1183.06,4.24,0.1494,0.624,4,17.36,1.529,115,3530.9,176.88,True,643641.29
TITAN.NS,2023-05-16,2023-06-14,2754.81,2755,2865,2793.8,2870.13,4.19,0.1364,0.998,3,38.8,1.408,51,3631.39,183.53,True,647272.68
APARINDS.NS,2023-05-16,2023-06-14,2692.85,2695,2910,2779.36,2874.13,6.73,0.7232,1.531,3,84.36,3.133,23,2179.73,112.34,True,649452.41
ABCAPITAL.NS,2023-05-16,2023-06-14,165.05,165,180,169.58,175.55,6.36,0.2737,1.11,3,4.58,2.776,436,2602.04,130.25,True,652054.4500000001
ABB.NS,2023-05-17,2023-06-15,3847.95,3850,4140,3945.24,4235.55,10.07,0.2667,1.154,3,95.24,2.475,21,4090.05,204.51,True,656144.5000000001
APOLLO.NS,2023-05-17,2023-06-15,33.69,35,40,35.85,40.18,19.26,0.3663,1.378,3,0.85,2.521,2354,9770.53,488.65,True,665915.0300000001
BAJFINANCE.NS,2023-05-17,2023-06-15,656.22,655,700,670.34,697.48,6.29,0.238,1.127,3,15.34,2.338,130,3527.86,176.85,True,669442.8900000001
ANANDRATHI.NS,2023-05-17,2023-06-15,207.91,210,215,211.75,213.43,2.65,0.1584,0.888,4,1.75,0.841,1143,1920.57,96.1,True,671363.4600000001
APARINDS.NS,2023-05-17,2023-06-15,2728.91,2730,2945,2814.6,3039.48,11.38,0.7078,1.472,3,84.6,3.1,23,2999.11,154.12,True,674362.5700000001
ABREL.NS,2023-05-18,2023-06-16,814.5,815,880,836.61,775.11,-4.84,0.2974,1.008,4,21.61,2.653,92,-1987.68,-100.0,False,672374.89
ANANDRATHI.NS,2023-05-18,2023-06-16,208.51,210,220,212.87,213.32,2.31,0.1572,0.892,4,2.87,1.377,696,311.19,15.57,True,672686.08
APOLLO.NS,2023-05-18,2023-06-16,32.64,35,40,35.58,39.38,20.64,0.383,1.391,3,0.58,1.782,3437,13057.62,653.01,True,685743.7
BHARTIARTL.NS,2023-05-18,2023-06-16,784.73,785,820,797.24,822.47,4.81,0.159,0.835,5,12.24,1.56,163,3709.09,185.83,True,689452.7899999999
ICICIBANK.NS,2023-05-19,2023-06-19,931.24,930,960,941.39,900.85,-3.26,0.1083,0.825,4,11.39,1.223,175,-1992.65,-100.0,False,687460.1399999999
RELIANCE.NS,2023-05-19,2023-06-19,1109.61,1110,1150,1124.32,1159.53,4.5,0.1258,0.815,4,14.32,1.29,139,3570.04,179.4,True,691030.1799999999
ABREL.NS,2023-05-19,2023-06-19,795.6,795,860,817.16,805.3,1.22,0.3159,1.042,3,22.16,2.786,90,-1067.91,-53.54,False,689962.2699999999
TCS.NS,2023-05-19,2023-06-19,2908.36,2910,3015,2947.48,2918.67,0.35,0.1274,0.769,4,37.48,1.289,53,-1527.05,-76.86,False,688435.2199999999
ANANDRATHI.NS,2023-05-19,2023-06-19,210.74,210,220,213.71,211.94,0.57,0.162,0.931,3,3.71,1.762,538,-954.62,-47.79,False,687480.5999999999
INFY.NS,2023-05-19,2023-06-19,1139.09,1140,1185,1156.02,1177.24,3.35,0.1463,0.682,5,16.02,1.406,124,2631.25,132.46,True,690111.8499999999
BHARTIARTL.NS,2023-05-19,2023-06-19,791.01,790,825,802.7,813.0,2.78,0.1579,0.868,4,12.7,1.606,157,1616.58,81.07,True,691728.4299999998
INFY.NS,2023-05-22,2023-06-20,1160.55,1160,1215,1179.01,1185.79,2.18,0.1581,0.719,4,19.01,1.638,105,712.47,35.7,True,692440.8999999998
RELIANCE.NS,2023-05-22,2023-06-20,1115.54,1115,1155,1129.7,1161.94,4.16,0.1263,0.808,4,14.7,1.317,136,3441.41,172.19,True,695882.3099999998
ANANDRATHI.NS,2023-05-22,2023-06-20,211.21,210,220,213.88,211.73,0.25,0.1618,0.895,4,3.88,1.839,514,-1107.81,-55.49,False,694774.4999999998
TCS.NS,2023-05-22,2023-06-20,2976.81,2975,3095,3017.95,2934.4,-1.42,0.1374,0.877,4,42.95,1.443,46,-1975.8,-100.0,False,692798.6999999997
ABB.NS,2023-05-22,2023-06-20,3822.71,3825,4105,3917.06,4296.77,12.4,0.2588,0.935,3,92.06,2.408,21,3946.66,204.14,True,696745.3599999998
APOLLO.NS,2023-05-22,2023-06-20,34.39,35,40,36.19,43.37,26.12,0.4094,1.197,3,1.19,3.47,1676,6380.18,319.04,True,703125.5399999998
TCS.NS,2023-05-23,2023-06-21,2975.32,2975,3095,3017.41,2962.13,-0.44,0.1374,0.859,4,42.41,1.425,47,-1993.36,-100.0,False,701132.1799999998
ANANDRATHI.NS,2023-05-23,2023-06-21,208.64,210,220,213.01,212.33,1.77,0.1672,0.95,3,3.01,1.443,664,-450.92,-22.55,False,700681.2599999998
RELIANCE.NS,2023-05-23,2023-06-21,1115.34,1115,1155,1129.63,1165.21,4.47,0.1264,0.799,4,14.63,1.311,136,3450.8,173.48,True,704132.0599999998
INFY.NS,2023-05-23,2023-06-21,1167.06,1165,1220,1184.59,1182.11,1.29,0.1579,0.766,3,19.59,1.679,102,-253.57,-12.69,False,703878.4899999999
APARINDS.NS,2023-05-23,2023-06-21,2755.79,2755,2975,2841.54,3093.52,12.26,0.6947,0.877,4,86.54,3.14,23,3069.47,154.2,True,706947.9599999998
ABB.NS,2023-05-23,2023-06-21,3841.91,3840,4125,3934.33,4287.4,11.6,0.257,0.98,3,94.33,2.455,21,4004.05,202.13,True,710952.0099999999
TITAN.NS,2023-05-24,2023-06-22,2672.87,2675,2780,2711.9,2932.53,9.71,0.1395,0.939,3,36.9,1.381,54,3677.22,184.53,True,714629.2299999999
ABREL.NS,2023-05-24,2023-06-22,793.81,795,855,814.4,804.06,1.29,0.2659,0.927,3,19.4,2.444,103,-1065.5,-53.31,False,713563.7299999999
RELIANCE.NS,2023-05-24,2023-06-22,1108.84,1110,1150,1124.1,1152.12,3.9,0.1275,0.827,4,14.1,1.272,141,3651.37,183.61,True,717215.0999999999
TCS.NS,2023-05-24,2023-06-22,2981.01,2980,3100,3022.68,2944.22,-1.23,0.1373,0.868,3,42.68,1.432,46,-1963.44,-100.0,False,715251.6599999999
BAJFINANCE.NS,2023-05-24,2023-06-22,664.14,665,710,679.52,688.03,3.6,0.2294,0.794,4,14.52,2.186,137,1166.21,58.65,True,716417.8699999999
INFY.NS,2023-05-24,2023-06-22,1165.8,1165,1220,1184.13,1165.91,0.01,0.1578,0.76,3,19.13,1.641,104,-1894.33,-95.23,False,714523.5399999999
BHARTIARTL.NS,2023-05-24,2023-06-22,786.74,785,820,797.58,827.38,5.17,0.1433,0.879,5,12.58,1.599,158,3542.27,178.21,True,718065.8099999999
TCS.NS,2023-05-25,2023-06-23,2972.12,2970,3090,3013.0,2924.08,-1.62,0.137,0.877,3,43.0,1.447,46,-1977.99,-100.0,False,716087.82
TITAN.NS,2023-05-25,2023-06-23,2673.56,2675,2780,2712.14,2901.82,8.54,0.1394,0.982,3,37.14,1.389,53,3596.64,182.72,True,719684.46
BAJFINANCE.NS,2023-05-25,2023-06-23,669.54,670,715,684.66,684.08,2.17,0.2272,0.834,4,14.66,2.189,136,-78.79,-3.95,False,719605.6699999999
INFY.NS,2023-05-25,2023-06-23,1170.92,1170,1225,1189.21,1150.86,-1.71,0.1579,0.745,4,19.21,1.641,104,-1997.88,-100.0,False,717607.7899999999
BHARTIARTL.NS,2023-05-25,2023-06-23,807.65,810,845,821.94,839.16,3.9,0.1673,0.995,4,11.94,1.479,167,2875.37,144.17,True,720483.1599999999
ABB.NS,2023-05-26,2023-06-26,3932.24,3930,4205,4021.58,4207.76,7.01,0.2412,0.977,3,91.58,2.329,21,3851.86,200.29,True,724335.0199999999
TITAN.NS,2023-05-26,2023-06-26,2707.32,2705,2820,2745.9,2934.85,8.4,0.1429,1.052,3,40.9,1.511,48,3556.88,181.19,True,727891.8999999999
APARINDS.NS,2023-05-26,2023-06-26,2688.85,2690,2905,2774.22,3274.55,21.78,0.6888,0.697,4,84.22,3.132,23,3007.87,155.27,True,730899.7699999999
APOLLO.NS,2023-05-26,2023-06-26,34.99,35,40,36.43,52.61,50.36,0.4185,1.128,3,1.43,4.098,1394,4971.32,248.73,True,735871.0899999999
RELIANCE.NS,2023-05-26,2023-06-26,1138.94,1140,1190,1157.18,1133.97,-0.44,0.1532,0.928,4,17.18,1.508,116,-1992.8,-100.0,False,733878.2899999998
BAJFINANCE.NS,2023-05-26,2023-06-26,675.75,675,720,689.92,684.96,1.36,0.2181,0.802,4,14.92,2.208,134,-664.17,-33.22,False,733214.1199999998
ANGELONE.NS,2023-05-26,2023-06-26,121.3,120,130,123.87,159.7,31.66,0.3596,1.022,3,3.87,3.191,516,3162.58,158.33,True,736376.6999999997
RELIANCE.NS,2023-05-29,2023-06-27,1145.35,1145,1190,1161.35,1134.38,-0.96,0.1426,0.93,3,16.35,1.428,122,-1995.24,-100.0,False,734381.4599999997
ABB.NS,2023-05-29,2023-06-27,3958.17,3960,4230,4049.46,4216.75,6.53,0.2401,0.942,3,89.46,2.26,22,3680.41,187.01,True,738061.8699999998
HDFCBANK.NS,2023-05-29,2023-06-27,783.02,785,840,802.79,794.08,1.41,0.2528,0.832,4,17.79,2.272,112,-974.97,-48.94,False,737086.8999999998
ICICIBANK.NS,2023-05-29,2023-06-27,925.24,925,950,934.69,913.48,-1.27,0.0983,0.847,4,9.69,1.047,206,-1996.39,-100.0,False,735090.5099999998
BAJFINANCE.NS,2023-05-29,2023-06-27,678.44,680,720,693.25,686.98,1.26,0.2164,0.814,4,13.25,1.953,150,-940.85,-47.35,False,734149.6599999998
ANANDRATHI.NS,2023-05-29,2023-06-27,211.79,210,225,215.1,213.59,0.85,0.1782,0.797,4,5.1,2.409,391,-591.84,-29.66,False,733557.8199999998
TITAN.NS,2023-05-29,2023-06-27,2776.53,2775,2905,2820.55,2937.91,5.81,0.1612,1.138,4,45.55,1.64,43,3631.43,185.41,True,737189.2499999999
ABREL.NS,2023-05-29,2023-06-27,787.53,790,850,809.45,784.11,-0.43,0.2857,0.9,4,19.45,2.47,102,-1983.73,-100.0,False,735205.5199999999
ANGELONE.NS,2023-05-29,2023-06-27,124.72,125,135,128.49,163.98,31.47,0.3709,1.092,3,3.49,2.801,572,3721.75,186.25,True,738927.2699999999
BHARTIARTL.NS,2023-05-30,2023-06-28,803.48,805,835,815.67,856.24,6.57,0.147,1.003,3,10.67,1.329,187,3613.81,181.04,True,742541.08
ANANDRATHI.NS,2023-05-30,2023-06-28,211.49,210,220,214.04,213.98,1.18,0.1746,0.756,4,4.04,1.912,494,-29.97,-1.5,False,742511.11
BAJFINANCE.NS,2023-05-30,2023-06-28,685.66,685,730,699.89,693.92,1.2,0.214,0.774,4,14.89,2.172,134,-799.96,-40.09,False,741711.15
TITAN.NS,2023-05-30,2023-06-28,2766.91,2765,2895,2810.64,2989.64,8.05,0.1616,1.191,3,45.64,1.65,43,3627.27,184.81,True,745338.42
ICICIBANK.NS,2023-05-30,2023-06-28,927.0,925,955,936.37,914.8,-1.32,0.0976,0.846,4,11.37,1.226,175,-1989.45,-100.0,False,743348.9700000001
HDFCBANK.NS,2023-05-30,2023-06-28,783.62,785,840,802.99,802.49,2.41,0.2528,0.784,4,17.99,2.296,111,-56.07,-2.81,False,743292.9000000001
