Stock,Entry Date,Exit Date,Entry,Exit,Invested,Profit,Return %,Exit Reason,Cumulative Profit,Equity
GALLANTT.NS,2024-04-15 00:00:00+05:30,2024-05-06 00:00:00+05:30,217.85525512695312,308.1138610839844,39413.80951937839,16329.353637129381,41.43053877880241,UT Sell,736143.8362110882,836143.8362110882
MASKINVEST.NS,2024-04-24 00:00:00+05:30,2024-05-07 00:00:00+05:30,76.19999694824219,94.0,36998.40543389357,8642.67396337042,23.359584992960336,UT Sell,744786.5101744586,844786.5101744586
ASIANPAINT.NS,2024-05-02 00:00:00+05:30,2024-05-08 00:00:00+05:30,2910.40869140625,2781.194091796875,43939.37902257515,-1950.7944998416424,-4.439740713766948,UT Sell,742835.715674617,842835.715674617
ZODIAC.NS,2024-04-15 00:00:00+05:30,2024-05-09 00:00:00+05:30,428.6414489746094,573.01904296875,39413.80951937838,13275.596660481337,33.68260217006984,UT Sell,756111.3123350983,856111.3123350983
BRIGADE.NS,2024-05-06 00:00:00+05:30,2024-05-09 00:00:00+05:30,1105.4644775390625,1047.853271484375,46230.16962404235,-2409.2821454407604,-5.211493198129635,UT Sell,753702.0301896575,853702.0301896575
KRITIKA.NS,2024-04-10 00:00:00+05:30,2024-05-10 00:00:00+05:30,17.299999237060547,23.149999618530273,44705.44982702611,15117.16243210162,33.81503259802283,UT Sell,768819.1926217591,868819.1926217591
BETA.NS,2024-04-16 00:00:00+05:30,2024-05-15 00:00:00+05:30,1354.8499755859375,1209.5999755859375,39413.809519378396,-4225.453692918185,-10.72074418698522,UT Sell,764593.738928841,864593.738928841
JYOTHYLAB.NS,2024-05-07 00:00:00+05:30,2024-05-15 00:00:00+05:30,448.5569763183594,433.2301025390625,45641.07939726399,-1559.5233158880656,-3.4169290833677146,UT Sell,763034.215612953,863034.215612953
DEEPINDS.NS,2024-02-26 00:00:00+05:30,2024-05-16 00:00:00+05:30,257.02789306640625,288.7493896484375,47753.49389720849,5893.571609556704,12.341655298024644,UT Sell,768927.7872225096,868927.7872225096
AARTIPHARM.NS,2024-04-15 00:00:00+05:30,2024-05-21 00:00:00+05:30,455.5909729003906,573.7713012695312,39413.80951937839,10223.944784562926,25.940006584585973,UT Sell,779151.7320070725,879151.7320070725
ASTRAL.NS,2024-04-24 00:00:00+05:30,2024-05-21 00:00:00+05:30,1979.3746337890625,2068.299072265625,36998.40543389357,1662.1726739213118,4.492552190907739,UT Sell,780813.9046809939,880813.9046809939
TIINDIA.NS,2024-05-06 00:00:00+05:30,2024-05-21 00:00:00+05:30,4003.793212890625,3671.04150390625,46230.16962404235,-3842.148465487662,-8.31091146048818,UT Sell,776971.7562155062,876971.7562155062
VIJIFIN.NS,2024-04-15 00:00:00+05:30,2024-05-22 00:00:00+05:30,2.4147300720214844,3.049999952316284,39413.80951937839,10369.02896329805,26.30811152167354,UT Sell,787340.7851788043,887340.7851788043
HONAUT.NS,2024-03-15 00:00:00+05:30,2024-05-24 00:00:00+05:30,38064.38671875,51724.703125,32850.24435028258,11789.09659475588,35.88739392331024,UT Sell,799129.8817735602,899129.8817735602
VGUARD.NS,2024-03-27 00:00:00+05:30,2024-05-24 00:00:00+05:30,327.5947570800781,365.83154296875,31797.49772286266,3711.3967362042677,11.67197736297263,UT Sell,802841.2785097645,902841.2785097645
